,open,close,high,low,volume,datetime,signals
1762,32250.27,32782.47,32948.31,32215.7,4039.566334,2021-06-21 23:30:00,0
1763,32782.46,32563.89,32846.14,32263.56,2784.605359,2021-06-22 00:30:00,0
1764,32563.89,32571.1,32800.0,32358.23,2573.710838,2021-06-22 01:30:00,0
1765,32568.71,31532.15,32576.03,31330.0,9524.623697,2021-06-22 02:30:00,0
1766,31532.15,31276.53,32300.0,31251.23,7942.520045,2021-06-22 03:30:00,0
1767,31276.53,31608.93,32074.32,31274.41,5556.947366,2021-06-22 04:30:00,0
1768,31614.12,31783.14,31886.0,31168.0,7622.35781,2021-06-22 05:30:00,0
1769,31783.14,32622.65,33021.14,31780.01,7908.419077,2021-06-22 06:30:00,0
1770,32622.62,32903.24,32925.2,32344.89,3932.96887,2021-06-22 07:30:00,0
1771,32903.24,33018.22,33260.0,32655.82,4446.068482,2021-06-22 08:30:00,0
1772,33018.21,32910.85,33109.81,32701.03,2622.071952,2021-06-22 09:30:00,0
1773,32910.84,32578.27,33021.12,32479.0,3097.905949,2021-06-22 10:30:00,0
1774,32578.27,32860.62,32870.0,32487.43,2638.947518,2021-06-22 11:30:00,0
1775,32859.61,32648.98,32900.0,32553.01,2479.888965,2021-06-22 12:30:00,0
1776,32647.96,31720.88,32658.63,31523.0,8340.953258,2021-06-22 13:30:00,0
1777,31720.87,31584.03,31792.44,31200.28,6953.911583,2021-06-22 14:30:00,0
1778,31585.7,31797.5,32222.22,31112.0,10272.212934,2021-06-22 15:30:00,0
1779,31797.5,31243.41,31900.0,31200.0,5543.173705,2021-06-22 16:30:00,0
1780,31236.53,29895.08,31310.57,29294.08,34147.483623,2021-06-22 17:30:00,0
1781,29890.83,29238.99,30150.15,28805.0,16509.39478,2021-06-22 18:30:00,0
1782,29239.0,30567.93,30840.0,29006.43,17235.332434,2021-06-22 19:30:00,0
1783,30567.92,31708.08,31980.0,30317.47,18167.951563,2021-06-22 20:30:00,0
1784,31707.56,32512.02,32818.55,31620.0,16742.214862,2021-06-22 21:30:00,0
1785,32512.02,32750.73,32930.0,31968.39,7739.55314,2021-06-22 22:30:00,0
1786,32748.1,32986.4,33298.78,32324.44,7798.361564,2021-06-22 23:30:00,-1
1787,32986.41,32404.06,33050.0,32137.68,5091.416218,2021-06-23 00:30:00,0
1788,32404.06,32885.09,32987.0,32151.0,4418.066604,2021-06-23 01:30:00,0
1789,32893.5,32471.57,32940.0,32150.0,3574.703597,2021-06-23 02:30:00,0
1790,32475.29,32582.56,32719.57,32260.61,2998.402901,2021-06-23 03:30:00,0
1791,32582.57,32509.56,32790.71,32150.0,3926.418373,2021-06-23 04:30:00,0
1792,32509.56,33653.33,33850.0,31683.0,14307.994126,2021-06-23 05:30:00,0
1793,33653.32,34007.64,34444.0,33540.13,9426.972069,2021-06-23 06:30:00,0
1794,34007.64,33812.11,34187.04,33742.85,5081.334032,2021-06-23 07:30:00,0
1795,33812.12,33966.43,34055.88,33680.0,3886.344337,2021-06-23 08:30:00,0
1796,33969.69,33800.0,34286.2,33723.0,4657.340881,2021-06-23 09:30:00,0
1797,33800.0,34320.47,34368.56,33574.11,6246.15707,2021-06-23 10:30:00,0
1798,34320.47,33880.88,34392.1,33770.0,4383.60299,2021-06-23 11:30:00,0
1799,33880.89,33982.26,34196.7,33818.57,3153.324485,2021-06-23 12:30:00,0
1800,33982.26,33735.9,34264.57,33717.28,5390.489543,2021-06-23 13:30:00,0
1801,33735.05,33920.97,34115.81,33650.21,3962.647074,2021-06-23 14:30:00,0
1802,33920.97,34218.48,34298.52,33833.1,3905.422679,2021-06-23 15:30:00,0
1803,34218.49,33911.39,34500.0,33845.0,5083.205873,2021-06-23 16:30:00,0
1804,33911.4,34199.98,34200.0,33850.0,3853.67773,2021-06-23 17:30:00,0
1805,34199.99,33994.76,34881.0,33877.26,11307.999775,2021-06-23 18:30:00,0
1806,33989.13,34057.99,34195.14,33750.0,4880.203861,2021-06-23 19:30:00,0
1807,34058.0,33490.14,34085.19,33400.3,8223.991779,2021-06-23 20:30:00,0
1808,33490.14,33685.3,33947.17,33211.0,5430.388276,2021-06-23 21:30:00,0
1809,33688.58,33595.82,33739.98,33501.0,1856.691141,2021-06-23 22:30:00,0
1810,33595.81,33292.58,33595.81,32919.19,5643.97246,2021-06-23 23:30:00,0
1811,33292.57,32879.97,33568.96,32870.99,3758.591851,2021-06-24 00:30:00,0
1812,32882.5,33045.78,33295.79,32749.01,4423.694685,2021-06-24 01:30:00,0
1813,33045.77,33335.0,33785.26,32985.5,3332.77123,2021-06-24 02:30:00,0
1814,33335.01,33469.85,33587.0,33133.33,2554.369099,2021-06-24 03:30:00,0
1815,33469.76,33678.07,33749.11,33251.0,2214.913517,2021-06-24 04:30:00,0
1816,33675.07,33186.98,33879.99,33162.12,3758.274215,2021-06-24 05:30:00,0
1817,33186.99,32650.0,33353.16,32527.05,4329.794651,2021-06-24 06:30:00,0
1818,32649.99,32495.26,32870.34,32339.82,3973.40921,2021-06-24 07:30:00,0
1819,32495.25,32589.2,32849.61,32368.77,2672.908802,2021-06-24 08:30:00,0
1820,32589.2,32546.38,32785.7,32286.57,3145.359409,2021-06-24 09:30:00,0
1821,32546.39,32982.01,33023.95,32480.0,3428.696094,2021-06-24 10:30:00,0
1822,32982.0,33005.23,33206.79,32724.38,2950.795183,2021-06-24 11:30:00,0
1823,33005.23,32853.74,33280.55,32768.81,3526.205222,2021-06-24 12:30:00,0
1824,32853.74,33388.55,33399.86,32820.61,3332.906133,2021-06-24 13:30:00,0
1825,33388.56,33281.48,33615.25,33209.95,3272.663714,2021-06-24 14:30:00,0
1826,33281.49,33233.0,33410.0,33135.0,2749.131639,2021-06-24 15:30:00,0
1827,33230.65,33850.77,33930.23,33230.64,4151.635943,2021-06-24 16:30:00,0
1828,33850.78,34064.92,34260.0,33815.8,5553.278124,2021-06-24 17:30:00,0
1829,34067.16,34056.43,34122.88,33756.04,2843.825912,2021-06-24 18:30:00,0
1830,34062.26,34052.91,34160.0,33838.0,2436.991178,2021-06-24 19:30:00,0
1831,34052.91,33886.52,34583.58,33850.41,7896.699053,2021-06-24 20:30:00,0
1832,33888.81,34519.11,34528.0,33751.0,5584.291794,2021-06-24 21:30:00,0
1833,34519.11,34992.14,35058.0,34519.11,6924.13382,2021-06-24 22:30:00,0
1834,34992.15,34884.14,35298.0,34824.51,4036.347682,2021-06-24 23:30:00,0
1835,34884.14,34857.73,34914.99,34688.0,2125.950906,2021-06-25 00:30:00,0
1836,34854.63,34858.07,34999.09,34700.62,1812.359671,2021-06-25 01:30:00,0
1837,34858.07,34767.68,34910.94,34652.01,1434.514541,2021-06-25 02:30:00,1
1838,34767.68,34754.35,34832.0,34512.0,3147.749477,2021-06-25 03:30:00,0
1839,34754.35,34663.09,34840.0,34540.0,1537.881887,2021-06-25 04:30:00,0
1840,34663.08,34590.51,35145.0,34586.99,3871.591666,2021-06-25 05:30:00,0
1841,34590.59,34835.7,34836.67,34251.0,3742.949329,2021-06-25 06:30:00,0
1842,34831.0,35162.99,35500.0,34812.63,5030.116643,2021-06-25 07:30:00,0
1843,35162.99,35052.07,35216.16,34816.32,1989.435818,2021-06-25 08:30:00,0
1844,35057.7,34775.51,35100.0,34620.33,1914.042132,2021-06-25 09:30:00,0
1845,34775.62,34478.75,34896.23,34310.81,2847.677495,2021-06-25 10:30:00,0
1846,34478.75,34426.3,34583.24,34118.0,3082.297781,2021-06-25 11:30:00,0
1847,34426.29,34283.82,34426.3,33961.48,4650.549939,2021-06-25 12:30:00,0
1848,34281.37,34292.52,34397.05,33936.99,3497.877404,2021-06-25 13:30:00,0
1849,34292.52,33749.44,34480.0,33720.0,3995.307067,2021-06-25 14:30:00,0
1850,33751.57,33759.4,33955.08,33500.1,3961.601526,2021-06-25 15:30:00,0
1851,33759.41,33311.96,33878.86,33234.37,7790.769412,2021-06-25 16:30:00,0
1852,33311.96,33093.89,33600.77,32823.31,7470.304834,2021-06-25 17:30:00,0
1853,33093.88,32986.71,33198.99,32640.27,5495.398412,2021-06-25 18:30:00,0
1854,32988.37,32789.23,33448.0,32550.0,7424.173922,2021-06-25 19:30:00,0
1855,32793.81,32607.07,32965.0,32351.0,6478.280851,2021-06-25 20:30:00,0
1856,32607.07,31946.09,32910.64,31627.01,11708.814773,2021-06-25 21:30:00,0
1857,31942.5,31681.46,32238.58,31500.0,6599.33176,2021-06-25 22:30:00,0
1858,31681.46,32088.12,32295.81,31500.0,5935.51935,2021-06-25 23:30:00,0
1859,32088.13,32220.74,32511.84,31730.01,4151.869108,2021-06-26 00:30:00,0
1860,32222.91,32199.99,32369.0,31918.05,2783.457021,2021-06-26 01:30:00,0
1861,32200.0,31799.37,32228.11,31553.93,4255.441905,2021-06-26 02:30:00,0
1862,31799.14,31423.32,31975.98,31275.0,4173.793707,2021-06-26 03:30:00,0
1863,31423.32,31584.45,32000.0,31380.74,3210.528501,2021-06-26 04:30:00,0
1864,31576.09,32000.0,32222.0,31300.0,5253.841553,2021-06-26 05:30:00,0
1865,32000.0,31968.35,32046.51,31519.0,2521.206402,2021-06-26 06:30:00,0
1866,31970.03,31943.48,32082.46,31682.02,1982.845199,2021-06-26 07:30:00,0
1867,31943.49,31977.59,32268.91,31933.08,2309.054834,2021-06-26 08:30:00,0
1868,31979.71,32354.36,32436.2,31869.69,2637.567755,2021-06-26 09:30:00,0
1869,32355.98,32229.32,32730.0,32090.0,3124.17328,2021-06-26 10:30:00,0
1870,32229.32,31731.25,32436.49,31640.0,3056.073402,2021-06-26 11:30:00,0
1871,31731.25,30720.37,31820.01,30573.77,12242.088495,2021-06-26 12:30:00,0
1872,30713.54,30412.23,30878.95,30151.0,9923.015195,2021-06-26 13:30:00,0
1873,30411.84,31052.6,31333.0,30277.0,8203.014833,2021-06-26 14:30:00,0
1874,31052.6,31096.1,31278.0,30758.18,4215.513534,2021-06-26 15:30:00,0
1875,31096.11,31777.73,31883.6,31089.22,6145.809339,2021-06-26 16:30:00,0
1876,31777.9,31283.9,31985.0,31266.87,5608.707256,2021-06-26 17:30:00,0
1877,31280.69,30810.81,31759.01,30754.32,5407.254112,2021-06-26 18:30:00,0
1878,30814.15,31253.72,31457.56,30505.0,6139.598028,2021-06-26 19:30:00,0
1879,31253.71,31523.5,31608.45,30927.4,5035.768186,2021-06-26 20:30:00,0
1880,31526.88,31248.16,31556.92,30776.63,4357.861801,2021-06-26 21:30:00,0
1881,31248.16,31685.47,31768.47,31038.49,3561.612126,2021-06-26 22:30:00,0
1882,31685.48,31590.27,31910.0,31433.0,3402.649483,2021-06-26 23:30:00,0
1883,31590.27,31573.98,31771.33,31452.19,1871.915104,2021-06-27 00:30:00,0
1884,31573.97,31300.83,31639.56,31067.96,2488.478659,2021-06-27 01:30:00,0
1885,31300.83,31411.98,31442.95,30905.78,2522.751839,2021-06-27 02:30:00,0
1886,31411.98,31768.88,31800.0,31365.44,2388.093232,2021-06-27 03:30:00,0
1887,31768.88,32283.65,32300.24,31628.01,3421.48164,2021-06-27 04:30:00,0
1888,32283.65,32369.29,32650.0,31973.45,6128.373093,2021-06-27 05:30:00,0
1889,32369.27,32865.53,32978.4,32263.21,5886.512988,2021-06-27 06:30:00,-1
1890,32868.1,33096.1,33200.0,32660.84,4803.208683,2021-06-27 07:30:00,0
1891,33096.1,33146.91,33178.08,32752.1,3223.568134,2021-06-27 08:30:00,0
1892,33146.91,33142.74,33333.0,32900.87,2953.926425,2021-06-27 09:30:00,0
1893,33145.53,32928.92,33329.99,32811.9,3792.655232,2021-06-27 10:30:00,0
1894,32928.91,33080.22,33210.0,32842.52,2603.930893,2021-06-27 11:30:00,0
1895,33080.23,33283.17,33499.0,33015.12,4407.64973,2021-06-27 12:30:00,0
1896,33291.81,33019.94,33451.0,32983.8,3488.603437,2021-06-27 13:30:00,0
1897,33019.95,32564.59,33333.0,32431.8,5562.301339,2021-06-27 14:30:00,0
1898,32564.6,32699.1,32827.25,32268.0,4277.356574,2021-06-27 15:30:00,0
1899,32699.1,33246.55,33420.0,32570.14,5096.315694,2021-06-27 16:30:00,0
1900,33246.56,33313.42,33574.32,33050.02,3813.239293,2021-06-27 17:30:00,0
1901,33318.69,33106.37,33460.0,32922.9,3415.997287,2021-06-27 18:30:00,0
1902,33106.37,33256.74,33285.29,32717.52,3031.977045,2021-06-27 19:30:00,0
1903,33256.74,33200.02,33260.0,32868.69,3047.066096,2021-06-27 20:30:00,0
1904,33200.06,33009.58,33400.0,32825.0,3803.700123,2021-06-27 21:30:00,0
1905,33008.26,33022.64,33118.84,32870.96,1592.55915,2021-06-27 22:30:00,0
1906,33022.64,32720.01,33022.64,32574.28,3438.185116,2021-06-27 23:30:00,0
1907,32720.01,32815.19,32967.99,32574.67,1578.909803,2021-06-28 00:30:00,0
1908,32815.18,32627.03,32947.38,32615.05,1893.111185,2021-06-28 01:30:00,0
1909,32627.0,32863.17,32869.99,32357.13,2381.358453,2021-06-28 02:30:00,0
1910,32860.66,34406.39,34599.0,32804.98,11638.670687,2021-06-28 03:30:00,0
1911,34406.38,34700.34,34749.0,34189.28,4754.067751,2021-06-28 04:30:00,0
1912,34702.49,34554.79,34972.28,34429.99,5014.884965,2021-06-28 05:30:00,0
1913,34554.79,34266.09,34694.51,34256.0,2864.920672,2021-06-28 06:30:00,0
1914,34266.37,34402.66,34651.0,34254.75,2171.222411,2021-06-28 07:30:00,0
1915,34402.66,34398.36,34542.94,34314.48,1999.221639,2021-06-28 08:30:00,0
1916,34395.03,34353.09,34548.15,34275.87,1938.497253,2021-06-28 09:30:00,0
1917,34355.99,34514.59,34570.0,34350.0,2129.528856,2021-06-28 10:30:00,0
1918,34514.59,34520.28,34824.0,34401.49,2820.162571,2021-06-28 11:30:00,0
1919,34520.27,35028.69,35297.71,34466.92,7504.919062,2021-06-28 12:30:00,1
1920,35028.69,34885.09,35172.21,34726.0,4542.933718,2021-06-28 13:30:00,0
1921,34885.09,34383.47,34930.26,34300.0,5214.249765,2021-06-28 14:30:00,0
1922,34383.46,34187.26,34488.0,33960.0,5823.190677,2021-06-28 15:30:00,0
1923,34187.26,34107.2,34288.86,33970.3,2841.854304,2021-06-28 16:30:00,0
1924,34107.2,34425.09,34500.0,33862.72,5362.033564,2021-06-28 17:30:00,0
1925,34425.09,34287.35,34585.0,34160.01,3724.386694,2021-06-28 18:30:00,0
1926,34287.36,34344.86,34540.0,34216.58,2637.466747,2021-06-28 19:30:00,0
1927,34344.86,34969.99,35000.0,34295.75,4944.919278,2021-06-28 20:30:00,0
1928,34969.98,34641.62,35030.92,34522.34,4217.009474,2021-06-28 21:30:00,0
1929,34641.62,34193.98,34675.0,34045.03,3560.867311,2021-06-28 22:30:00,0
1930,34193.98,34168.22,34305.97,33931.0,2579.2523,2021-06-28 23:30:00,0
1931,34168.21,34441.77,34594.32,34108.61,2834.233388,2021-06-29 00:30:00,0
1932,34441.77,34665.94,34798.0,34277.0,2125.70587,2021-06-29 01:30:00,0
1933,34665.94,34644.88,34819.0,34537.98,1641.381192,2021-06-29 02:30:00,0
1934,34644.87,34422.0,34644.87,34200.0,2182.372887,2021-06-29 03:30:00,0
1935,34422.0,34494.89,34500.0,34112.03,1547.053221,2021-06-29 04:30:00,0
1936,34494.89,34902.66,35169.56,34376.47,4452.425909,2021-06-29 05:30:00,0
1937,34905.06,34628.99,35004.62,34522.01,2372.727207,2021-06-29 06:30:00,0
1938,34628.98,34312.62,34847.35,34250.44,2369.434597,2021-06-29 07:30:00,0
1939,34312.62,34577.16,34639.78,34225.43,1465.748116,2021-06-29 08:30:00,0
1940,34577.09,34860.97,34967.69,34534.0,2405.863989,2021-06-29 09:30:00,0
1941,34860.98,34719.84,35000.0,34549.63,1957.959476,2021-06-29 10:30:00,0
1942,34717.19,35332.62,35400.0,34575.62,4674.38295,2021-06-29 11:30:00,0
1943,35332.51,34849.27,35448.0,34767.09,4864.169854,2021-06-29 12:30:00,0
1944,34849.2,35052.88,35244.33,34730.0,3859.370726,2021-06-29 13:30:00,0
1945,35052.88,35226.27,35356.3,34850.0,3773.865404,2021-06-29 14:30:00,0
1946,35226.26,35632.62,35768.9,35041.93,5711.860416,2021-06-29 15:30:00,0
1947,35632.61,35555.62,35748.52,35483.67,4772.531257,2021-06-29 16:30:00,0
1948,35555.64,35822.33,35999.87,35343.12,9051.528917,2021-06-29 17:30:00,0
1949,35822.33,36301.84,36400.0,35724.72,8122.165446,2021-06-29 18:30:00,0
1950,36301.84,36240.0,36428.0,36082.44,3678.315326,2021-06-29 19:30:00,0
1951,36243.75,36248.99,36366.15,35925.0,3909.563713,2021-06-29 20:30:00,0
1952,36248.99,36341.89,36500.0,36050.0,4225.764607,2021-06-29 21:30:00,0
1953,36341.89,36370.2,36600.0,36140.0,4479.207971,2021-06-29 22:30:00,0
1954,36370.2,36280.85,36395.0,36116.77,2415.142625,2021-06-29 23:30:00,0
1955,36280.85,36382.39,36399.99,36205.01,1488.351831,2021-06-30 00:30:00,0
1956,36382.39,36156.04,36488.7,36099.79,3020.202163,2021-06-30 01:30:00,0
1957,36156.03,36240.01,36323.76,36106.46,1982.9109,2021-06-30 02:30:00,0
1958,36240.01,35925.0,36268.96,35700.01,3910.966853,2021-06-30 03:30:00,0
1959,35924.99,35911.73,36117.0,35828.0,1824.335967,2021-06-30 04:30:00,0
1960,35911.72,35878.45,36100.0,35636.8,2450.80477,2021-06-30 05:30:00,0
1961,35878.44,35846.69,35950.0,35730.0,1288.552942,2021-06-30 06:30:00,0
1962,35846.69,35800.0,35916.33,35700.0,1207.081917,2021-06-30 07:30:00,0
1963,35799.99,35119.99,35800.0,34936.0,5688.648354,2021-06-30 08:30:00,0
1964,35119.99,34755.23,35290.97,34679.67,4946.345646,2021-06-30 09:30:00,0
1965,34755.44,34779.4,34954.65,34666.0,3616.403839,2021-06-30 10:30:00,0
1966,34779.42,35009.63,35147.66,34727.88,3132.35719,2021-06-30 11:30:00,0
1967,35013.96,35250.54,35288.88,34881.95,2700.562062,2021-06-30 12:30:00,0
1968,35250.54,34591.32,35333.33,34522.22,3988.824817,2021-06-30 13:30:00,0
1969,34591.32,34632.78,34749.84,34401.01,3988.254465,2021-06-30 14:30:00,0
1970,34633.27,34740.01,34885.84,34510.0,3015.723713,2021-06-30 15:30:00,0
1971,34740.01,34849.99,34995.99,34558.99,2898.726659,2021-06-30 16:30:00,0
1972,34849.99,34638.23,35010.85,34566.66,3432.038824,2021-06-30 17:30:00,0
1973,34638.4,34734.62,34750.0,34459.41,2332.104794,2021-06-30 18:30:00,0
1974,34734.41,34598.83,34824.35,34500.0,2628.070174,2021-06-30 19:30:00,0
1975,34598.83,34193.44,34639.98,34083.92,5538.094539,2021-06-30 20:30:00,0
1976,34193.44,34117.06,34368.85,34017.55,3389.53045,2021-06-30 21:30:00,0
1977,34117.06,34707.35,34799.42,34110.0,3195.14704,2021-06-30 22:30:00,0
1978,34707.26,34821.99,34899.0,34552.03,2841.350991,2021-06-30 23:30:00,0
1979,34821.99,34743.56,34845.0,34660.9,2702.033071,2021-07-01 00:30:00,0
1980,34743.56,34580.4,35088.78,34391.43,3995.881472,2021-07-01 01:30:00,0
1981,34580.4,34806.16,35018.77,34580.0,2886.297396,2021-07-01 02:30:00,0
1982,34806.16,34892.37,34930.59,34624.56,1555.840304,2021-07-01 03:30:00,0
1983,34893.07,35045.0,35194.04,34890.64,3733.522205,2021-07-01 04:30:00,0
1984,35045.0,34727.83,35057.57,34713.41,2446.393198,2021-07-01 05:30:00,0
1985,34727.83,34936.43,35034.54,34716.13,1416.549159,2021-07-01 06:30:00,0
1986,34936.43,34299.59,34966.53,34223.15,3787.824933,2021-07-01 07:30:00,0
1987,34299.58,34120.01,34403.55,34120.0,1797.404599,2021-07-01 08:30:00,0
1988,34120.01,34330.34,34338.03,34061.16,1935.266555,2021-07-01 09:30:00,0
1989,34330.34,34325.72,34408.0,34170.46,1379.833783,2021-07-01 10:30:00,0
1990,34325.72,33511.24,34467.09,33412.52,5946.295347,2021-07-01 11:30:00,0
1991,33507.15,33348.3,33664.44,33312.52,5990.287443,2021-07-01 12:30:00,0
1992,33350.0,33475.72,33545.0,33186.0,3548.155633,2021-07-01 13:30:00,0
1993,33475.73,33275.0,33536.22,33112.14,2919.505231,2021-07-01 14:30:00,0
1994,33274.99,33183.12,33389.01,33001.0,3254.795892,2021-07-01 15:30:00,0
1995,33183.12,33717.52,33749.0,33164.51,3648.167844,2021-07-01 16:30:00,0
1996,33717.52,33655.24,33917.93,33330.0,3748.713582,2021-07-01 17:30:00,0
1997,33655.25,33401.45,33797.73,33380.46,2293.373842,2021-07-01 18:30:00,0
1998,33399.09,33206.48,33610.0,33055.0,4396.628329,2021-07-01 19:30:00,0
1999,33206.47,33432.54,33680.71,33160.02,2841.456929,2021-07-01 20:30:00,0
2000,33432.54,33151.6,33546.28,33134.06,3742.527465,2021-07-01 21:30:00,0
2001,33151.57,33490.0,33560.0,33100.64,2348.306056,2021-07-01 22:30:00,0
2002,33490.0,33325.5,33654.49,33223.98,2046.111476,2021-07-01 23:30:00,0
2003,33325.49,33091.48,33368.45,32711.0,4662.532036,2021-07-02 00:30:00,0
2004,33091.48,33412.79,33468.0,33091.48,2068.287639,2021-07-02 01:30:00,0
2005,33410.13,33503.34,33619.58,33228.42,2366.334913,2021-07-02 02:30:00,0
2006,33503.34,33546.6,33648.14,33440.54,1183.613939,2021-07-02 03:30:00,0
2007,33546.6,33504.69,33649.0,33280.01,1939.900289,2021-07-02 04:30:00,0
2008,33502.33,33774.68,33977.04,33406.98,2924.366999,2021-07-02 05:30:00,0
2009,33774.68,33264.04,33816.47,33230.0,2123.92726,2021-07-02 06:30:00,0
2010,33264.04,33265.55,33344.0,33133.0,2020.151886,2021-07-02 07:30:00,0
2011,33262.05,32907.22,33262.05,32767.74,2725.278673,2021-07-02 08:30:00,0
2012,32907.22,33149.07,33187.19,32850.0,1990.198876,2021-07-02 09:30:00,0
2013,33149.07,32855.24,33218.89,32700.0,1992.031744,2021-07-02 10:30:00,0
2014,32855.23,32957.53,32999.0,32699.0,2084.947895,2021-07-02 11:30:00,0
2015,32957.53,33358.26,33500.36,32882.83,3104.27967,2021-07-02 12:30:00,0
2016,33358.32,33372.83,33620.0,33233.13,2811.674262,2021-07-02 13:30:00,0
2017,33372.83,32979.04,33396.49,32864.32,2776.082824,2021-07-02 14:30:00,0
2018,32979.03,32997.94,33092.65,32770.0,2689.564822,2021-07-02 15:30:00,0
2019,32997.95,33023.01,33250.0,32832.0,2360.236587,2021-07-02 16:30:00,0
2020,33023.35,33238.22,33345.4,32872.0,3026.683796,2021-07-02 17:30:00,0
2021,33238.22,33480.01,33568.0,33101.02,3963.569145,2021-07-02 18:30:00,0
2022,33480.0,33667.44,33724.34,33288.58,3475.038979,2021-07-02 19:30:00,0
2023,33667.45,33704.91,33713.0,33372.13,2447.126777,2021-07-02 20:30:00,0
2024,33704.9,33597.07,33795.16,33420.02,2391.303599,2021-07-02 21:30:00,0
2025,33597.07,33460.86,33677.95,33360.0,1574.713577,2021-07-02 22:30:00,0
2026,33460.85,33290.01,33476.74,33232.52,1438.141651,2021-07-02 23:30:00,0
2027,33288.79,33327.71,33348.2,33109.76,1625.586369,2021-07-03 00:30:00,0
2028,33327.71,33133.21,33331.55,33041.65,1240.929737,2021-07-03 01:30:00,0
2029,33133.21,33452.22,33502.91,33088.4,1498.228819,2021-07-03 02:30:00,0
2030,33452.23,33703.04,33730.42,33401.18,1560.862656,2021-07-03 03:30:00,-1
2031,33703.04,33786.55,33898.95,33630.1,2327.254775,2021-07-03 04:30:00,0
2032,33786.54,33526.82,33914.6,33440.58,1762.351263,2021-07-03 05:30:00,0
2033,33526.82,33674.52,33760.0,33499.99,1256.694781,2021-07-03 06:30:00,0
2034,33673.57,33526.09,33685.0,33472.76,1072.283822,2021-07-03 07:30:00,0
2035,33526.09,33524.47,33570.81,33316.73,1382.024063,2021-07-03 08:30:00,0
2036,33524.48,33665.52,33691.6,33444.25,1028.768488,2021-07-03 09:30:00,0
2037,33665.52,33707.99,33800.0,33583.03,1490.946475,2021-07-03 10:30:00,0
2038,33707.98,33682.16,33846.15,33642.1,1257.908803,2021-07-03 11:30:00,0
2039,33682.17,34499.54,34663.48,33590.04,5336.752345,2021-07-03 12:30:00,0
2040,34499.53,34515.25,34651.21,34406.0,3222.808842,2021-07-03 13:30:00,0
2041,34515.25,34633.64,34780.0,34472.67,3228.864548,2021-07-03 14:30:00,0
2042,34633.64,34603.39,34707.58,34523.93,1576.455096,2021-07-03 15:30:00,0
2043,34603.4,34608.04,34629.34,34435.53,1694.732207,2021-07-03 16:30:00,0
2044,34608.04,34543.97,34816.5,34482.27,1902.103748,2021-07-03 17:30:00,0
2045,34543.97,34706.3,34710.0,34470.0,1452.085945,2021-07-03 18:30:00,0
2046,34706.29,34687.99,34760.0,34593.31,1429.617113,2021-07-03 19:30:00,0
2047,34688.0,34608.48,34732.49,34515.5,1161.853445,2021-07-03 20:30:00,0
2048,34608.48,34533.81,34658.19,34485.49,1585.808547,2021-07-03 21:30:00,0
2049,34532.09,34764.74,34945.61,34524.99,1998.144663,2021-07-03 22:30:00,0
2050,34764.0,34645.85,34789.04,34603.53,1011.063156,2021-07-03 23:30:00,0
2051,34645.85,34745.98,34788.03,34570.44,1004.172715,2021-07-04 00:30:00,0
2052,34745.99,34726.35,34843.2,34560.92,1198.123206,2021-07-04 01:30:00,0
2053,34726.34,34544.88,34914.76,34533.01,1848.326855,2021-07-04 02:30:00,0
2054,34544.88,34579.43,34650.0,34250.48,2828.407436,2021-07-04 03:30:00,0
2055,34579.42,34669.13,34715.89,34335.38,1314.281079,2021-07-04 04:30:00,0
2056,34669.12,34499.98,34771.64,34495.13,1352.384042,2021-07-04 05:30:00,0
2057,34499.99,34447.89,34587.15,34357.15,1409.325738,2021-07-04 06:30:00,0
2058,34447.89,34599.0,34650.0,34400.3,872.689,2021-07-04 07:30:00,0
2059,34597.74,34641.61,34770.0,34562.34,919.751581,2021-07-04 08:30:00,0
2060,34641.62,34777.0,34840.69,34621.41,1259.200551,2021-07-04 09:30:00,0
2061,34777.0,35205.94,35315.45,34685.84,3144.684134,2021-07-04 10:30:00,1
2062,35205.93,35413.45,35457.84,35054.08,2992.006095,2021-07-04 11:30:00,0
2063,35416.22,35600.63,35727.0,35346.39,5548.476561,2021-07-04 12:30:00,0
2064,35603.02,35538.0,35687.18,35400.0,2685.347532,2021-07-04 13:30:00,0
2065,35538.01,35485.15,35561.59,35364.21,1610.583023,2021-07-04 14:30:00,0
2066,35485.16,35578.93,35620.0,35405.92,1274.950376,2021-07-04 15:30:00,0
2067,35578.93,35512.34,35605.17,35459.62,1053.14739,2021-07-04 16:30:00,0
2068,35512.34,35248.11,35562.22,35230.76,1799.829147,2021-07-04 17:30:00,0
2069,35248.11,35359.12,35424.73,35244.88,1594.143973,2021-07-04 18:30:00,0
2070,35359.12,35449.78,35500.0,35301.01,1052.881725,2021-07-04 19:30:00,0
2071,35449.79,35513.29,35572.72,35391.06,1216.379895,2021-07-04 20:30:00,0
2072,35513.28,35467.71,35687.54,35440.0,2091.811732,2021-07-04 21:30:00,0
2073,35467.7,35558.44,35589.17,35385.0,1322.867319,2021-07-04 22:30:00,0
2074,35558.43,35510.38,35564.73,35385.0,1055.035335,2021-07-04 23:30:00,0
2075,35510.39,35575.01,35607.83,35484.0,916.060978,2021-07-05 00:30:00,0
2076,35575.01,35550.39,35575.01,35445.01,873.162685,2021-07-05 01:30:00,0
2077,35550.38,35899.23,35967.85,35488.37,2599.636892,2021-07-05 02:30:00,0
2078,35903.79,35364.54,35907.08,35325.33,2407.294908,2021-07-05 03:30:00,0
